entry_id,page_number,primary_arabic_name,synonyms,full_paragraph,char_count,ocr_confidence,is_plant,confidence,reason,needs_human_review
755,202,ذئب,,"حيوان برى معروف لا يتألف وإن آلف رجع إلى التوحش ولو بعد حين وأجوده
القليل الشعر المهزول الصغير الجئة وهو حار فى الثالثة يابس فى الثانية وأجود ما فيه كبده
فأنها تنفع من جميع ما يعترى الكبد من الامراض ويخلص من الاستسقاء بالشراب والحمى
بالماء واليرقان بالسكنجبين والطحال بماء الكرفس ثم مرارته تخلص من القولنج شريا والخصى
ومن داء النعلب والكلف وسائر الاثار طلاء وزبله يخلص من القولئج شربا وتعليقا على
الفخذ الايمن فى جلد شاة نهشها هو بخيط من صوفها مجرب والغافت يقوى فعل كبده
والملح والفلفل المرارة وشحمه ينفع داء التعلب وتقشر الجلد والمفاصل والنسا وطلاء وبوله
يمنع الحبل شربا واحتمالات وكذا خصيته وشعره يطرد الهوام بخورا وذكره وعظم ساقه إذا
حرقا قطع رمادهما البواسير ضمادا وإن حمل شعره بالنوشادر وطلى على الأورام حللها وإن
ربط على عضة الكلب سكنت وقيراط من دماغه فى اللبن يمنع الصرع شربا. ومن خواصه

أنه لا ياكل النبات إلا إذا مرض ولا يكسر الإنسان إلا نوع منه بمصر يسمى الصحراوى فقد
اسبتنا بالتواتر أنه يقتل الآدمى وأنه إذا شم الدم لم يرجع عنه دون أن يموت ومتى دفن فى
محل نفرت مئه الغنم وإن رأته ماتت أو علق ذنبه فى موطن البقر نفرت وإن جعل فى برج
الحمام أى جزء منه خصوصا دماغه لم تقريه حبة ولا آفة وجلد الشاة المفترسة منه إذا كتب
فيه صداق لم يقع وفاق أو لفت فيه أنيابه ودفنت فى مزل تفرق أهله ومتى ذبح وجد
إحدى عينيه مطبوقة وهذه تجلب النوم تعليقا وتحت الوسادة والاخرى مفتوحة تفعل بالعكس

""6.6 وكعبه يعلق على الركبة الوجعة فيسكن وجعها وإن السعيط بمرارته مع ماء السلق ينقى حمرة
العين فى وقتها ويفتح السدد المصفاة وإن لطخ بها الذكر وجومع عقد المرأة عن غير المجامع
محكى عن تجرية وحمل عينه فى جلد يعين على الخنصومة ويعطى الغلبة وإذا بخر يزيله
جلب الفأر والشرية من مرارته إلى دانق ومن زبله إلى مثقال وقيل بدله زيل الكلاب",1608,0.8534,no,1.0,النص يصف بوضوح حيواناً برياً (الذئب) وأعضاءه وإفرازاته واستخداماتها الطبية، وهو ما يندرج تحت المنتجات الحيوانية وليس النباتات.,No
764,204,رامهران,رانينج | رازقى | راتج | راى | رامك,"يونانى من تراكيب جالينوس نقل فى كته الموثوق بها واجوده الضارب إلى
الحمرة النضيج الطيب المحكم التركيب والتقريص ويعرف بين الصيادلة ببك المك وقد يقال
السك بلا إضافة وله دخل فى الأعمال الروحانية وغيرها وهو بارد فى الثالشة يابس فيها أو
فى الشانية يقطع الإسهال المزمن والدوسنطاريا والنزف والذرب والسعال وأوجاع الصدر
وضعف المعدة والكبد والكمتة ويجفف القروح شسربا وطلاء ونقل تفتيته للحصى ولم أجربه
وإذا مزج بالحنا سود الشعر وفتل القمل وضماده يشد الجلد المسترخى ويحبس العرق ويذهب
العفونة والبخار الفاسد وهو يضر الثائة ويصلحه العسل وشر بته إلى مثقال وصنعته ‎٠:‏ جزء
عفص ونصف جزء مقشور رمان تطبخ بالماء العذب السحق ثلاثة أيام تضرب مع ذلك
بالاسطام حتيتعود كالعجين فيلقى عليها ربع جزء من كل الزاج والصمغ المحلولين ومثل قشر
الرمان ثلاث مرات من دبس او عسل ويقول ويطرح على نحو ساجة وقد جعل عليه شئ
من الادهان مفتوقا با لمك ويقرص ويجفف ويرفع وحكى إضافته مثل قشر الرمان من صغير
البلح حال تخلفه وهو جيد جذا ويهذه الإضافة يمنع الترهل والأورام والاستسقاء وبروز
المقعدة طلاء

>”",956,0.8668,no,1.0,"النص يصف المادة بأنها من ""تراكيب جالينوس"" ويذكر ""صنعته"" كمركب دوائي يتألف من عدة مكونات مثل العفص والرمان والزاج والعسل، فهو وصفة مركبة وليس نباتاً.",No
766,205,ربوب,,"هى ما يعتصر مما يمكن عصره وطبخ عصره وطبخ غيره إلى ذهاب صورته
فالارل كالفواكه والثانى كعود السوسن ثم طبخ ما يصفو بيير الحلو حتى ينعقد فبالطبخ
تخرج العصارات وبيير الحلو تخرج الأشربة وهذا هو القانون فيها والريوب لم تكن قبل
جالينوس وإما كانت العصارات فرأى أن بعضها لا يستقيم عصارته زمنا لرطويتها الفضلية ولا
حافظ لها سوى الحلو فاستحكم مزجها به كالرياس وغالب نفع الربوب فى أمراض الحلق
وآلات النفس وتفارق نحو الأشربة بقيامها بنفها أو قلة ما يداخلها من الحلارات",454,0.8579,no,1.0,النص يصف فئة من التحضيرات الصيدلانية (الأرباب) وهي عصارات نباتية مطبوخة وليست نوعاً معيناً من الكائنات النباتية.,No
767,205,رب الجوز,,"ينفع من الخناق وورم المحلق والسعال وصلمعته اتخاذه من قشره
الاخضر والشراب سواء العسل ويعقد وقد يضاف إلى كل رطل ماء نصف أوقية شب وأربع
دراهم مرصاف وثئلاثة زعفران",159,0.8579,no,1.0,"المدخل يتحدث عن ""رب الجوز"" وهو مستحضر صيدلاني (وصفة مركبة) يتم تحضيره من قشور الجوز بإضافة مواد أخرى كالعسل والشب والزعفران، مما يجعله تركيبة دوائية وليس كائناً نباتياً.",No
779,205,رئيلا,,"من العناكب كبير البطن قصير الارجل بين صفرة وسواد مسموم ونهشه يؤلم وربما
أضعف وهو بارد يابس فى الثالشة إذا جفف وسح وثثر على الثآلول قلعه وإن جعل رطبا
على نهشته جذب ممه ويقال إن ملسوعه إذا نظر إلى آنية الذهب برئ وهو سم قاتل أو
يوقع فى الامراض الرديئة وعلاجها التنظيف بالقئ وشرب البادزهر",284,0.8579,no,1.0,"يصف النص المادة صراحة بأنها ""من العناكب"" ولها أرجل وتنهش، مما يصنفها ككائن حيواني وليس نباتاً.",No
784,206,رجل الأرنب,رجلة | رجل الحمام | رجل الفروج | رجينة | رخمة,"هى الانوق بذلك شهرت عن الحكماء وهى طائر بين النعام والأوز أبيض عيناه
شديدنا الصفرة وقد يكون فيه خط أغبر » وهى تكن الجبال والبرارى المقمرة وتبيض
بالاماكن المستقصية وبيضها فوق بيض الدجاج فى الحجم وخوفها شديد يقال إنها إذا رأت
السلاح ينشف دمها وهى حارة فى الثانية يابسة فى الاولى أجود ما فيها بيضها قد جرب
للنفع من الجذام فيبرئ منه إن لم يتمكن بسرعة وإلا احتيج إلى استعماله كثيرا ومن لم يبرأ
من سبع بيضات فقد أيس من ظبه ؛؟ وكيفية الاستعمال أن ينقى البدن أولا بالمسهل المناسب
ويتسعمل السبيضة من الغد نيئة ويصبر عن الطعام والشراب ستين درجة ئلم يتحى الامراق
الدهنة وبعد أسبوع يعاد العمل وقشره إذا سحوق وثثر على الجراح قطع دمها والحمها وبالخل
يزيل القوابى والحزاز ودخان ريشها يطرد الهوام ثم زبلها فإنه بالخل ترياق البرص
طلاءودخانه واحتماله مدر مسقط عن تجربة وكذا إن شرب وإن اكتحل به أزال البياض وكذا
مرارتها بالماء البارد وبسعط بها فى الجانب المخالف للشقيقة يذهبها سريعا وبه أيضا إذا قطر
فى الاذن أزالت الصمم والرياح والظنين وفتحت السدد ومن خواصها ؛ أن لحمها
المجفف إذا بخر به مع الخردل بين رجلى المطلقة سهل الولادة وزعم القائلون بصحة العقد
أن ذلك يحله إذا بخر به سبع مرات ورأسها يطرح بين رجلى المطلقة أو يعلق وكذا ريشة من
جناحها الأيسر تسهل الولادة وكبدها إذا شوى وسحق وسقى بالخل ثلاث دوانق كل يوم
ثلاث دفعات أزال الجنون نقل عن تجربة وإنْ شرب دماغها يبله ويورث الجدون وجلد فانصتها
مجففا بالشراب يقطع السموم وهى رديثة المزاج توخم وتعطش وتحرق الخلط والأولى
اجتنابها ورايت فى بعض الكتب أن عظم جناحها الايمن إذا حمل أورث القبول وقضاء
الجوائج",1431,0.8771,no,1.0,النص يصف بوضوح كائناً طائراً (الأنوق أو الرخمة) ويذكر خصائصه الحيوانية مثل الريش والبيض والزبل والمرارة، مما يخرجه عن تصنيف النباتات.,No
789,206,رخ,,"طائر كبير منه ما يقارب حجم الجمل وأرفع منه وعنقه طويل شديد البياض مطوق
بصفرة وفى بطنه ورجليه خطوط غبر وليس فى الطيور اعظم منه جشة وهو هندى يأوى
جبال سرنديب وبرملعقة ويقال إنه يقصد المراكب فيغرق أهلها ويبيض فى البر فتوجد بيضته
كالقية مزاجه بارد يابس فى الثالشة إذا طلى ببيضة الكلف والنمش وسائر الاثار أزالها وإن
شرب منه عشرة دراهم أبرأ من الحكة والجرب وأزال السدد العارضة للكبد وقونصته تقلع
البواسير طلاء ودمه يزيل البياض كصلا ويتبت الشعر طلاء وزبله يزيل سائر الآثار طلاء
والبهق والبرص وإذا بخر بعظمه عند المصروع أفاق بسرعة

""14",527,0.8668,no,1.0,النص يصف صراحة طائراً كبيراً (حيواناً) ويذكر أجزاءه مثل البيض والدم والقونصة والعظم، مما يجعله كائناً حيوانياً لا نباتياً.,No
790,207,رخام,,"حجر معروف يتكون عن مادة عفصة قد جمد البرد هيولاها ويطلب فى تكونه
مثل البلخش والنجادى فتعيقه قوة الصبغ وشدة البرد ويتلون بحسب ما يغلبٍ عليه من مادة
المعان وأكثره الأبيض ثم الاصفر ثم الأسود وآفله الاررق والاحمر ويكون كثيرا بجبال مصر
من الصعيد الاعلى وبه تفرش الاماكن وهو بارد يابس فى آخخر الثالثة إذا شرب أزال الصفراء
وهيجان الدم وقطع الحكة والجرب وإن سحق بالخل وطلى خلل الاورام وآزال الترهل
والاستسقاء وإن سحى وعجن بالصمغ والنوشادر ولطخ على البهن والبرص والاثار
السوداوية أزالها وهو يصدع ويقطم الشهوة الباه سواء شرب أو جلس عليه والنوم عليه من
غير حائل يوقع فى النقرس ووجع المفاصل ومن خواصه أن حمله أو الشرب فيه إذا
كان فى المقابر منقوشا عليه يقطع العشق إذا شرب على اسم المعشوق يوم الاربعاء أو السبت
قبل طلوع الشمس مجرب واأنه إذا نشر فى البواسير قلعها وإن سح بوزنه من قرن المعز
وطلى بذلك الحديد وطفئ فى ماء وملح صار ذاكرا",819,0.8668,no,1.0,"النص يصف الرخام صراحة بأنه ""حجر معروف"" يتكون في الجبال ويتلون بحسب مادة المعادن، مما يجعله مادة صخرية معدنية وليس نباتاً.",No
791,207,رخام الطين,رشاد | رصاص,"يطلق على الاسرب والقلعى يخص
باسم القصدير والاسرب هو المراد إذا أطلق هذا الاسم وهو أردأ المعان المنطرقة واقصرها
نضجا وتوليده يقع يشرف رحل ويتمر كمال نضجه بمروره مستقيما وذلك حادى عشرى
درجة الميزان كذا قبل وعندى فيه نظر للزوم قلته حينئذ والاصيح أن توليده بالمشاركة فى
الكواكب كما سبأنى ويكون عن زئبق وكبريت رديئين والغلبة للأول ومن ثم يشاهد حال
دورانه لعدم نار نحميه وهو بارد فى الثالثة رطب فى الثانية ويكون عنه مولدات كثيرة
كالإسفيداج والاسرنج ومتى حك فى الادهان عدلها وبلفها ما يراد منها كالودع مع نحو
الكزبرة وحى العالم وحبس المواد والنزلاات مع نحو البنفسج والورد ويكتحل فه فيفلم
الحمرة واللاق وغلظ الجفن ويتخرج بمراودة الزئبق إذا كب فى الاذن وهى حيلة شريفة
تخلص من القتل وإذا سحل وغسل حتى لم يسود الماء أدمل الجراح والحمها وقطع الدم وإن
نشر على الحكة والدماميل نفعها ووضعه على الخراج والبثور والاورام البلغمية يذهبها ويقطعم
الاحتلام والإنعاظ وشهروة الجماع ربطا على الظهر والعانة بالطبع لا بالخاصية وكما زعم
ومن خواصه أن الأشجار إذا طوقت به حفظ الثشمر من السقوط وأن التختم به مهزل
مسقط للقوى وأن نخمسة دراهم منه إذا دفنت تحت وسادة لم يعلم صاحبها ارته الاحلام
الرديئة وسعين مثقالا منه محررة إذا صفحت ودفنت فى كوز جديد وسط أشجار وزحل فى
الشرف منعت المضار مطلقا وأن اللبن الحامض بالكمون يبقيه فإن سحق بعد ذلك بقاطر
الخل والزاج حتى يتشمع الحق الأول بما يناسبه أوزانا نسبية مجحرب",1275,0.8668,no,1.0,"النص يصف مادة معدنية (الرصاص أو الأسرب) ويذكر صراحة أنها من ""المعادن المنطرقة"" وتتكون من الزئبق والكبريت، مما ينفي كونها كائناً نباتياً.",No
799,208,رعاد,,"سمك عريض قصير مفرطح ظهره إلى السواد وبطنه شديد البياض إذا مك خدر
وأرعدوإذا سقط فى الشبكة أرتعدت يد الصياد ويوجد كثيرا با لخليج الاخضر وبحر القلزم
وهو حار يابس فى الثانية إذا قرب حيا من رأس المصروع برئ برءا تاما وإن جعل جلده
عرقية وليس ازال الصداع العتيق والشقيقة والدوار بعد الياس من برئة مجرب ولحمه يعيد
شهوة الشيخ وإن جاوز العمر الطيعى مجرب ويقطع البلغم واليرقان والطحال ويحبس الدم
حيث كان ومشويا يبرئ من السل والقرحة ‎٠‏ وإن طبخ فى زيت حتى تذهب صورته ورفم
أبرا الملماصل والنقرس ووجع الظهر وأهاج الشهوة طلاء وإن عجن به الحناء وجعل على
الثغور طولها ولكنه يسرع الشيب",566,0.8768,no,1.0,النص يصف بوضوح كائناً حيوانياً وهو سمك الرعاد (الطوربيد) الذي يسبب تخدراً ورعدة عند لمسه.,No
800,208,رعى الزرازير,رغوة,"هى ما يخرج من الشئ عند مرسه وتشبع أصلها من ملح
وصابون وغيرهما وقد تسمى زهرة الشئ ورغوة القمر بصاقة ورغوة الحجامين الإسفنج",121,0.8768,no,1.0,"النص يصف مادة ""الرغوة"" كظاهرة فيزيائية ناتجة عن المس، ويستشهد بمواد غير نباتية كالملح والصابون والإسفنج (حيوان بحري) وبصاقة القمر (معدني أو حيواني).",No
809,209,رماد,,"هو ما يبقى من الجد بعد حرقه ويختلف باختلاف أصله فيكون مركب القوى
من دخان وأرضض وحرارة غرية ومنه خص باسم فيذكر فيه كالنورة والأسفيداج وما خص
باسم الرماد وهو المذكور هنا ويختلف نفعه يجودة حرقه ولطفه واحتياجه للغل وعدمه
وكله يابس مطلقا فى الثالثة واختلف فى برده وحره والصحيح تبعه فيهما لاصله وقيل حار
فى الاولى وقيل بارد فى الثانية فرماد الكرم ينفع من الشدخ والكسر وتعقيد العصب طلاء

يع والقروح شربا ويضر الرئة وتصلحه الكثيرا وشربته إلى نصف مثقال ويسكن الشقيقة
والبواسير والبلة مطلقا ورماد العصبت يفتح السدد ويدمل القروح ويجلو الآثار شربا وطلاء
وضرره وإصلاحه كالاول ورماد الياقلا يجلو الآثار طلاء ورماد شجر الزيتون والغفرجل
قائمان مقام التوتيا فى قطع الدمعة وحدة البصر وإذهاب القروح كيف استعمل ورماد البلوط
يحبس الدم مطلقا ويسكن الاورام ويمنم سعى الاكلة ورماد الصوف المغموس فى القطران
والزفت ورماد القرع مجربان فى قروح الذكر والمقعدة ورماد الخطاطيف يصلح العين وفيه
أعمال لطيفة تقدمت",879,0.873,no,1.0,الرماد مادة ناتجة عن احتراق الأجسام، والنص يذكر أنواعاً من أصول نباتية وحيوانية (مثل الصوف)، مما يجعله مادة عامة وليس كائناً نباتياً.,No
810,210,رمل,,"اختلف فى توليده فقيل أصله كطبقات الأرض من طفل وطلق وغيرها وعلى هذا
يكون عن زئيق وبرد عاقد وهو الفاعل وفيل من الذكر وليس بصحيح وإن تلون وقيل تراب
انعقد بالبرد وقليل الرطوبات واستدل لهذا باذ أصحاب الرمل لتوليد الاشكال والضمير
مستدلين بأن الله تقدس وتعالى حين انزل علم المغيبات قم ثلاثا بين الارض والنبات
والحيوان؛ فبالاول التخت ‎٠‏ والثانى ما يخرج بالحب كالفول » والثالث ما فى علم الكتف
وفيه نظر من توجيهه ومن عم ظهور الخخصوصية فى الرمل والصحيح أنه جبال وأحجار
فنتها المياه بطول الازمنة ومن ثم يكثر قرب البحار والاراضى التى قلبت برا وإن تلونه
بحسب ما استولى عليه فإن غلب الحر اصفر أو البرد ابيض وإلا احمر وقد يكون منه أسود
لاستيلاء رطوبة مغفنة قصر بها الحر فعلى هذا يكون الأبيض باردا فى الثانية والأصفر حارا
فى الأولى والاحمر معتدلا والاسود حارا فى الثانية والكل يابس فى الثانية ينفع من
الاستقاء والترهل والاورام الرخوة ضمادا واندفانا فيه خصوصا إن سخن وأجوده لهذا ما
يكثر نتابع المشى عليه واستولت عليه الكواكب والاجود لرمل الناكزة ما لم ثره الشمس وما
لم يدس ولرمل المواقيت ما استدار وسلم من الاجزاء الغريبة كالكائن بجزيرة الاسكندرية
فإنه مستدير جامع للأرصاف الجيدة لإحاطة البحر به وإن سحن الرمل بالغا ونخل واحتمل
قطع الحيض ومنع المحمل وقد يشرب لذلك لكن ربما أحدث ضررا بالكلى ويصلحه شرب
الدهن خصوصا الزيت",1201,0.873,no,1.0,النص يصف الرمل بوضوح كونه ناتجاً عن تفتت الجبال والأحجار بفعل المياه، وهو مادة معدنية وليست نباتاً وفقاً للقاعدة الثالثة.,No
813,210,رمان الأنهار,رمان البر | رمان السعال | رمرم | رمادى,"كحل من التراكيب القديمة لكنا لم
نعلم مخترعه وهو ينشف الدمعة والرطوبات الغريبة ويحد البصر ويبرئ رمد الأطفال للطفه
وليس له غائلة لكن لا يتسعمل ليلا لاحتمال ضرر النحاس طبقات العين فى النوم
وصنعته: أثمد توتيا هندى توبال النحاس رماد السك سواء ماميران ربع أحدهما فإن طلب
لازالة البياض أضيف من كل من اللؤلؤ والكر مثل الماميران وينخل ويرفع",331,0.873,no,1.0,"النص يصف ""كحلاً"" صريحاً باعتباره تركيباً دوائياً (وصفة مركبة) من عدة مواد معدنية ونباتية، والقاعدة الخامسة تصنف التراكيب الدوائية على أنها ليست نباتاً.",No
817,210,رهشة,رند,"اسم لضرب من السمك يكثر
ببحر العراق والقلزم أحمر كثير الأرجل نحو السرطان لكنه أكثر لحما والروم تعرفه بأبو جلنبو
وهو مدمج فإذا رمي فى ماء حار خرجت منه أعضاء كثيرة وهو حار فى الثانية رطب فى
الثالئة يسخن ويولد دما جيدا ويصلح الرحم ويعين على الحمل أكلا واحتمالا ويهيج الشهوة

4",272,0.873,no,1.0,"النص يصف صراحةً كائناً بحرياً (""ضرب من السمك"") له أرجل ويشبه السرطان ويُسمى ""أبو جلنبو""، مما يجعله كائناً حيوانياً وليس نباتياً.",No
818,210,روبيان,,"اسم لضرب من السمك يكثر
ببحر العراق والقلزم أحمر كثير الأرجل نحو السرطان لكنه أكثر لحما والروم تعرفه بأبو جلنبو
وهو مدمج فإذا رمي فى ماء حار خرجت منه أعضاء كثيرة وهو حار فى الثانية رطب فى
الثالئة يسخن ويولد دما جيدا ويصلح الرحم ويعين على الحمل أكلا واحتمالا ويهيج الشهوة

4 خصوصا بدهن الجوز وكذلك المملوح منه وقيل إنه يخرج الديدان ضمادا على السرة ولم
يصح وإذا غلى بزيت وتدهن به حلل وجعالمفاصل والنقرس والاورام الصلبة وهو يضر
المحرورين وتصلحه الربوب الحامضة",455,0.8739,no,1.0,"الروبيان كائن حيواني بحري (قشريات) وقد وصفه النص بأنه ""ضرب من السمك"" كثير الأرجل، مما يخرجه من تصنيف النباتات.",No
819,211,رءوس,,"تختلف باختلاف حيواناتها واجودها رءوس الطيور وأجود رءوس الطيور
رءوس العصافير تزيد الماء وتهيج الشهوة وتصلح الادمغة وتزيل الشقيقة ونحوها وتقم فى
معاجين ضعف الباه فالحمام للمحرورين فالدجاج مطلقا وما عداها ردئ ورءوس المواشسى
مختلفة الأجزاء وأجودها لحم الخدين لكن ينبغى تعاطيه ينحو الدارصينى والملح ثم العينان
ينبغى أن يزاد فى ملحها ثم الدماغ ويؤكل بالخردل وكذا اللان واما الغضاريف فرديئة جدا
وجميع الرءوس لا خير فيها فإنها وإن خصبت وهيجت الشهوة تولد اليخار الغليظ والصداع
وضعف المعدة وسوء الهضم خصوصا فى البلاد الخارة والرطبة كمصر وأما الحقئة برأس
الضان وكوارعها فتمن جدا وتهيج الشهوة وترطب الابدان الجافة ورءوس الكلاب إذا
أحرفت نفعت من شقوق المقعدة والبواسير ونزف الدم مجرب ويليها فى ذلك رءوس السمك
وإذا طبخت الرءوس وكب طبيخها على الرأس حارا منع التزلات والصداع",758,0.8739,no,1.0,النص يتحدث عن رؤوس الكائنات الحية كالحيوانات والطيور والأسماك وأجزائها كالأدمغة والعيون، وهي تندرج تحت المنتجات الحيوانية وليست النباتات.,No
820,211,روسختج,,"ويقال راسخت أول من اصطنعه الاستاذ أبقراط ثم فشا فى الناس وأجوده
القطع الغليظة الغبر بين حمرة وسواد وأردؤه الابيض والكمد وهو حار فى آخر الثانية يابس
فى آخبر الثالئة من أكبر عناصر الأكحال وأدوية العين وشربه ينفع من الاستسقاء والماء الأصفر
لكنه يضر المعدة ويصلحه الشمع والشيرج وشربته ربع درهم وبدله الإقليميا وصنعته أن
يصفح النحاس رقاقا ويطبق فى قدر وبين طباقة ملح وكبريت أو شب وكبريت واللجميع
كعشر النحاس ويد ويودع فى الاتون أسبوعا ومن أراد العجلة أذاب النحاس وذر عليه
المذكرر وأطفاه فى الخل مرارا يكون جيدا",505,0.8739,no,1.0,النص يصف بوضوح مادة معدنية ناتجة عن تصنيع النحاس ومعالجته بالحرارة والكبريت والملح، وهي ما يُعرف بالنحاس المحرق.,No
821,211,روشنايا,,"معناه مقوى البصر باليونانية وجابر الدهن بالسريانية ويطلق على المرقشيئا نفسها
وينسب اختراعه إلى فيثاغورس وقد شكا إليه أرسطيديوس صاحب صقلية ضعف البصر
فبرئ وهو مشهور فى الأكحال باليمارستانات وقوته تبقى زمنا طويلا ولا يتقيد استعماله
بوفت ولكنه كثيرا ما ينمع فى المرض البارد لانه حار فى الثالشة يابس فى الثانية ينفع من
ضعف البصر والظلمة والعشا بالمهملة والمعجمة والسلاق والدمعة والسبل والجرب والظفرة
وصنعته روسختج ملطف الحرق مغسولا خمسة عشر مرة بماء حار مجففا شادنج أو
مغناطيس محرق بدله وهو أجود مغسول كل منهما كالنحاس من كل خمسة دراهم نوشادر
صبر دار فلفل زعفران لؤلؤ من كل درهم زبد بحر كابلى زنجار من كل نصف درهم إقليميا
فضية مرقشيئا فضية من كل ربع درهم بورق أرمنى كذلك وفى نسخة الإقليميا اثنان فإن كان
هناك مزيد درهم اضيف ليه فلفل ربع درهم أو استرخاء فإئمد ملطف درهمان أو بياض
فملح أندرانى درهمان أو ضعف فى الأجفان فسنبل درهم ونصف وفى تسخة قرتفل
وزنجبيل من كل درهم بلا شرط والاصح أنهما جيدان إن كان البرد متوفر الشروط زمنا
وسنا ومزاجا وكثيرات ما يحذف اللؤلؤ من هذه فلا تعتمد غير ما ذكرناه » تنخل هذه وترفم
مصونة من الغبار وتستعمل بالشروط المذكورة

00 م ‎١4‏ - تذكرة أولى الألباب - ج ‎١‏",1083,0.8661,no,1.0,النص يصف تركيباً دوائياً مركباً (كحل للعين) يتكون من أخلاط معدنية ونباتية وحيوانية، وليس نباتاً مفرداً.,No
824,212,رئة,,"رديئة جدا لا يجوز أكلها فإن أكل منها قلتشو وليكن من جوانبها لخلوها عن
الاعصاب وتبرز وأما من خارج فتحل الاورام خصوصا من العين ومحروقها يبرئ السحج",144,0.8661,no,1.0,"المادة الموصوفة هي ""رئة"" الحيوان كعضو تشريحي بدليل ذكر خلو جوانبها من الأعصاب وكيفية أكلها واستخدام محروقها علاجياً، مما يصنفها كمنتج حيواني لا نباتي.",No
825,212,ريش,,"من كل طائر رماده يقطع مادة الدم حيث كان ويلحم الجراح ورطوبته التى فيه
تنفع البياض كحلا وما خص بشئ معين يذكر مع أصله

«حرف الزاى",127,0.8661,no,1.0,النص يتحدث عن ريش الطيور ورمادها، وهو جزء من كائن حيواني وليس نباتاً.,No
826,212,زاج,,"من ضروب الملح الشريفة الكثيرة التصريف يكون فى الاغوار عن كبريت صابغ
وزئبق يير رديئين يمنعهما عن الفلزات سوء النضج ومطلق الزاج أقام أولها القلقديس
ويمى مليطن وهو ما يكون أولا ثم يصير زاجا وقيل الزاجية هو ثلاثة أقام أبيض متساوى
الاجزاء متخلخل غير متماسك ويسمى زاج الاساكفة وأبيض دون الاولى فى النقاء يضرب
باطئه إلى السواد لين أيضا لكنه لا يخلو عن لزوجة ويمى بلميس واغبر صلب بالنبة إلى
النوعين وهذا كثير الوجود بجيال مصروالشام ويسمى الشحيرة وهذه الثلاثة فى الاصح هى
القلقديس فإذا اشتد طبخها وخدمتها الحرارة كانت نوعا أحمر يمى القلقنت ويقال بالدال
المهملة فإذا اصفرت مع تلك الحمرة فهى القلقطار فإذا استوفت نضج الأملاح وضربت إلى
الخنضرة فهى الزاج القبرصى والقلقند يسمى الصورى والزاج كله يمى مين هذاهو
الصحيح وقيل القلقديس الاخضر والشريف يقول إن الأصفر هو القلقدين وزعم قوم أن

1 كل نوع من هذه مستقل بنفسه إلى غير ذلك مما لا طائل فيه ء والزاج منه ما يذوب ويقطر
من الاعلى إلى الاغوار فينعقد ويسمى القاطر وهو الأجود ويعرف بان يحك على الفولاذ
فيجعله بلون النحاس ويلى هذا الذهبى والاحمر غليظ ؛ وبالجملة كله حار يابس فى أول
الرابعة أو الثالثة إذا أريد استعماله فليجر ويعقد ويعرف حيئئذ بالمدبر وهو اللجرب فى قطع
الدم مطلقا حمتى من الفوارب شريا وذرورا وفرازج وخصوصا مع القواطع كالوبر
والسرجين ويسقط البراسير ويلحم القروح ويزيل الحكة والجرب والآثار كلها عن تجربة
ويسقط العلق بالخل حيث كان غرغرة وسعوطا والديدان شربا ويزيل البياض ولغلط والظفرة
والجرب والسبل كحلا والغرب فتيلة والقلاع رشا بالعسل ويصبغ الشعر ويلحم الناصور
ومتى قطر بثلاثة أرباعه خلا وسحق به الاصلان للمعادن كمل الباب الذى سبق فى
الرصاص بشرط أن يدام سحق الثلائة حتى تتنشمع قال فى البرهان وهو أعظم من الزنجفر
فعلا وإذا عتقت به برادة الحديد بالتعفين فهو دواء الذخائر المجربة رهو يهيج السعال ويسود
البدن ويحدث الكرب والغثيان وربما قتل ويصلحه القئ باللبن وشرب الزبد والسكر وشربته
إلى قيراطين وقد سها فيمات لا يسع حيث جعلها درهمين فاحذر من ذلك وكل الأملاح إذا
أحرقت قويت إلا لزاج وبدله الزتجار",1837,0.8666,no,1.0,النص يصف الزاج بوضوح كنوع من أنواع الأملاح المعدنية الناتجة عن الكبريت والزئبق وله صلة بالفلزات، مما يجعله مادة معدنية وليست نباتية.,No
