entry_id,page_number,primary_arabic_name,synonyms,full_paragraph,char_count,ocr_confidence,is_plant,confidence,reason,needs_human_review
936,240,سكر العشر,,"رطوبة كالمن تسقط على الشجر المعروف بالعشر وهو العشار بمصر وقيل هو
صمفه يجلب من أعمال الشجر وعمان وجبال وصنعاء ويوجد بالمجاز وجيال خراسان
وأجوده الابيض اليمنى الحلو أولا المائل بعد الحلاوة إلى يير مرارة وقبض والحجازى منه
أسود وهو يقيم نحو عشرين سنة ثم تسقط قواه ويحفظه الشعير أو ورق الكرفس وإن جعل
مع الصمغ العربى لم يفسد أيضا وهو حار فى الثانية أو الأولى يابس فيها أو معتدل ينفع من
أوجاع الصدر والربو والسعال وأوجاع المعدة والكبد والكلى ويزيل الاستقاء فى اسبوع بلبن
اللقاح والربو فى ثلاثين يوما بالماء الخار وقروح الرئة بالصمغ ويحد اليصر كحلا وهو يصدع
المحرور ويكرب الصفراوى ويصلحه دهن اللوز وشربته أوقية وبدله التيهان وقد ثبت فى
التجارب أنه بلبن الضأن أعظم من دهن الفاوند فى السعال فليحتفظ به",693,0.8639,yes,1,"المادة الموصوفة هي ""منّ"" أو صمغ ينتج من شجرة العشر، والقاعدة السابعة تنص على أن المواد المستخلصة من النبات كالأصماغ والطل تندرج تحت تصنيف النبات.",No
940,240,سليخة,,"باليونانية أسليوس وتسمى رمنيوس وهى قشر شجر هندى ويمنى وقيل من
خواص بلاد عمان وهى أنواع سبعة أحدها الاصفر الغليظ الطيب الرائحة الرزين الانابيب
ال مشبه للقصب لكنه غير ملتقى الاطراف . وثانيها أحمر صلب الرائحة صفائحى ‎٠»‏ ثالثها
أبيض إلى صفرة لا رائحة فيه . ورابعها كمدبين حمرة وسواد وليس بالغليظ ‎١‏ وخامسها
رقيق اسمانجونى يفتت بسرعة ‎٠»‏ وسادسها قطع كالقسط متكرجة غيريراقة » وسابعها قشر
رفيق شديد الواد أقوى من السادس متكرج عقد منتن الرائحة كلها على اختلاف هذه
الانواع غير موجودة بمصر بل تتبع الصيادلة عوضا عنها قشور أى شجر كان والسليخة شجر
مستقل كأنه السوسن لا شجر الدارصيني وإنما سمى ما قشر عن الدارصينى سليخة وكذا عن
القرنفل ‎٠‏ وكثيرا ما يفش بشجر القنا وتعرف بالطعم إذ لا مرارة فى الليخة بالحدة بل
بالحرافة وأجودها التوعان الاولان واردؤها الأخيران وقوتها تدوم إلى سبع سنين وهى حارة
فى أول الثانسية يابة فى آخمرها قوية الإنضاج والتحليل والتقطيع والتلطيف تفتح السدد
وتزيل اليرقان والربو والسعال والبحوحة والبرسام ووجع الحجاب والمعدة وتفتح الخصى
وتدر الفضلات وتصلح الرحم حتى بخورا وتمنم النفث وغوائل السموم والنزلات والزكام
شربا وبخورا وحمى النوائب ولو موخ بدهنها وتحد البصر كحلا وتقع فى الترياق الكبسير
والتراكيب الفاضلة وهى تضر الكلى وتصلحها الكثيرا وشربتها درهم وبدلها الدارصينى لشدة

ليوف العلاقة بينهما حتى قيل إنها تستحيل إليه",1231,0.8655,yes,1,السليخة هي قشر شجر الدارصيني الصيني (Cinnamomum cassia)، والنص يصفها بوضوح كقشر شجرة مستقلة ذات أنواع وأوصاف نباتية.,No
941,241,سلق,,"منه امود لشدة خضرته عريض الأوراق والاضلاع ومنه أبيض دقيق وأجوده
ورقه وأردؤه أصوله وهو مركب القوى من برد ورطوبة غليظة بورقية وحرارة هى الأغلب
وبها يكون فى الاولى ولا يعبش إلا بالماء ويكثر فى الخريف وغالب الشتاء وأكثر ما فيه منفعة
عصارته تحل اللقوة سعوطا بمرارة الكركى والصداع والشقيقة وحمرة العين وإن قدمت بمرارة
الذئب وأوجاع الاذن بدهن اللور وتفتح الدد وتزيل الطحال وأوجاع الكلى والمثانة
وأمراض المقعدة شربا والبهق والبرص والشآليل وداء التعلب والعفة والابرية والتقرس
والمفاصل طلاء بالعسل فى البارد ودهن اللوز فى الحار والعسل فى القوابى أيضا ويقتل
القمل ويلين الأورام ويحسن الشعر مع الحناء ومن خواصه قلب الخل خمرا وبالعكس
والسلق ملين بدهن اللوز قابض بالزيت ويذهب الطحال عن تجربة إذا أكل بالخردل ويسكن
القولنج والرياح الغليظة ويقع فى الحفن فيخرج الالقال ويبرئ المحج وبروز المقمدة وهو
يغئى ويكرب ويولد المغص ويصلحه الخردل وإن طبخ مع العدس أصلح كل الآخر",849,0.8655,yes,1,النص يصف نبات السلق كخضار ورقي له أضلاع ومواسم نمو محددة، وهي خصائص تنطبق تماماً على الكائنات النباتية.,No
942,241,سلت,,"نوع من الشعير ينبت بالعراق قيل واليمن ينزع من قشره كالحنطة ويخيز وهو حار
فى الأولى رطب فى الثانية يولد خلطا جيدا ويملا العروق الخلية ويصاح الكلى ويزيل
الحرقان وأجودما يؤكل مطبوخا باللبن فإنه يسمن تمينا عظيما ويولد شحما على الكليتين
وإن ضمد به حلل الاورام حيث كانت والطحال وأزال الكلف والنمش وماء فشره يحصمر
اللون جدا إذا غسل به البدن وهو يضر المعدة ويصلحه الرازيائج",365,0.8655,yes,1,النص يعرف السلت بأنه نوع من الشعير وهو كائن نباتي (من الحبوب) يزرع ويؤكل ويستخدم في العلاج.,No
944,241,سلدانيوم,,"هو المعروف عندنا بالسنديان وهو حطب معروف شجرة يقارب الصفصاف له
ورد أحمر يخلف يزرا كحب القنس ولكن إلى حلاوة وقبض لا يختص بزمان بل بالامكنة
الباردة وهو حار يابس فى الثانية حبه يقاوم السموم شربا وطلاء وخصوصا بالشراب ويفتح

اغرنا الصوت ويصفى القصية وطييخ ورقه يحلل الاورام نطولا",274,0.8633,yes,1,"النص يصف المادة صراحة بأنها ""شجرة"" و""حطب"" ولها ""ورد"" و""بذور"" و""أوراق""، ويؤكد أنها تُعرف باسم ""السنديان"" (البلوط)، مما يصنفها ككائن نباتي.",No
948,243,سماق,,"شجر يقارب الرمان طولا إلا أن ورقه مزغب لطيف اللمس طويل إلى عرض ما
واجزاء الشجرة إلى الحمرة وأكثر ما ينبت فى الطين الاحمر ومتى علق ياأرض عسر قطعه منها
ويدرك بالسرطان وتبقى قوته ثلاث سنين واجوده البالغ الصادق الحمض وهو بارد فى الثانية
يابس فيها أو فى الاولى إذا أطلق فالمراد ثمرته وهى عناقيد كالحبة الخضراء إلا أن فرطحة
حبها كالعدس وقشر هذا الحب فهو المستعمل يقمع الصفراء ويزيل الغثيان وكذا الرطوبات
الائلة واللهيب ونفث الدم والنزيف والذرب والإسهال المزمن كيف استعمل وإن جرش مع
الكمون واستعمل بالماء عليه قطع القىء والغثيان والتهوع المعجوز عنها مجرب وإن نقع فى
الماء واكتحل به قطع الدمعة والسلاق والجرب والحكة وحبس الجدرى عن العين وإن طبخت
سائر أجزائه حتى تصير كالعسل كان دواء مجربا لتحليل الاورام وردع النملة والقروح
الساعية ونزيف الارحام وسيلان الاذن وفد اللثة الشهدية والاثار السود والداحس ضمادا
وفررجة وغراغر وقيل إن التمضمض به مع فحم البلرط يقطع الباسور وان المقوم من طبيخه
يقوم مقام الحضض ». ومتى طحن مع الكسفرة والملح والكمون كان سفوفا مقويا للمعدة
فاتما للشهوة وإن غل به قطع الاعراق وشد الاعضاء ومنع اتصباب المواد والإعياء وهو
يضر المعدة والكبد الباردين ويصلحه الانيسون والمصطكى وشربته إلى خمة وبدله الخل",1110,0.8676,yes,1,النص يصف شجرة لها ورق وثمار (عناقيد) ويوضح بيئة نموها وخصائصها النباتية واستخداماتها الطبية، وهو المعروف بنبات السماق.,No
949,243,سمسم,,"هو الجلجلان بالحبشية وهو نبت فوق ذراع وقد يتفرع ويكون بزره فى ظرف
كنصف الاصبع مربع إلى عرض ما يتفتح نصفين والبرز فى أطرافه على سمت متقيم
ويدرك بوت وبابه ويقلعم حطبه كل سنة ويزرع جديدا من بزره وأجوده الحديث البالغ
الضارب إلى الصفرة ومتى جاور التين فسد وهو حار رطب فى الاولى يخصب البدن
ويلينه ويفتح السدد ويصلح الصوت ويزيل الخشونة والسوداء والاحتراق ومتى سحق بمثله
من كل من الكر والنمشخاش وعشره من البنج الأبيض ونصفه من اللور واستعمل من
المجموع أوقية كل يوم سمن البدن تسمينا لا يفعله غيره ويصلح شحم الكلى ويغذى جيدا
وهو يحلل الأورام ويزيل الاثار السود والوشم الاخضر ونهش الافعى أكلا وضمادا وإن
غسل به البدن نعمه وأزال الدرن وطول الشعر وسوهه وكذا أوراقه وماؤه يدر الحيض
ويسقط الجنين خصوصا مع الحمص الاسود وهو ثقيل عسر الهضم يرخى الأعضاء ريورث
الصداع ويصلحه العسل وأن يقلى وقدر ما يستعمل منه خمة دراهم",797,0.8676,yes,1,يصف النص بوضوح نبات السمسم (الجلجلان) بكونه نبتة لها ساق وبذور تنمو في أظراف (قرون) وتُزرع سنوياً، وهو ما يتفق مع التعريف العلمي للنبات.,No
950,243,سمقوطن,,"يطلق على حى العالم والقنطريون وعلى دواء شريف له نفع وفضل وهو
جبلى له ساق مربع وأصل إلى السواد والحسمرة وأوراق كالشيح والرازيانج حلو حاد طبب
الرائحة لها أقماع كالحاشا وسهلى أعرض أوراقا من الأول وأطول وأكثر رغبا كأنها السنة
ال حيران وله رهر أصفر يخلف ثمرا إلى استدارة داخخله بزر كالبنج الاحمر يدرك بشمس
الأسد وهو حار يابس فى الثالئة قابض فيه شدة وقوة يحبس الدم وينقى الصدر والمواد
الفاسدة ويذهب الطحال واليرقان وعسر النفس وإن غسل به البدن شد استرخاءء وجفف
رطوباته الفاسدة وأزال الأورام والجبلى ينضج اللحم والآخر يجممه وكل منهما يلحم
الجراح ويزيل الحكة والجرب طلاء والباسور شربا ويحلل الرياح ويمشى الأطفال طلاء وشربا
وهو يضر الكلى وتصلحه الكثيرا وشربته إلى ثلاثة وبدله القنطريون

14"" م 16 - تذكرة أولى الألباب - ج ‎١‏",714,0.8741,yes,1,يصف النص خصائص مورفولوجية لنبات مثل الساق المربعة والأوراق والأزهار والبذور، وهو الاسم القديم لنبات السنفيتون (Symphytum).,No
951,244,سميقلس,,"كذا ذكره القدماء وقالوا إنه شجر يشيه الطرفا له رهر أبيض وثمره كالحمص
إلى الحمرة حار يابس لم يعلم له نفع وإئما النوم تحته يجلب الموت فجاة وذكروه للاحتراز »
وحكى لى شخص أنه رأى بالهند شجرا طوالا عراض الأوراق إذا مكث أحد نحته ورم بدنه
ورما شديدا وحصل له سبات كبير ولم يعرف اسمه ولعله هذا",284,0.8741,yes,1,"النص يصف ""سميقلس"" صراحة بأنه ""شجر"" له ""زهر"" و""ثمر"" و""أوراق""، مما يؤكد أنه كائن نباتي وفق قواعد التصنيف.",No
959,246,سنا,,"نبت ربيعى كانه الحناء إلا أن عوده أدق منها وفيه رخخاوة وله رهر إلى الزرقة يخلف
غلفا داخلها حب مفرطح إلى الطول محزور الوسط إلى اعوجاج ما , ومئه نوع عريض من
الأوراق أصفر الزهر يمى بالحجار عشرق ويدرك بالصيف وأجوده الحجارى وتبقى قوته
سبع سنين وهو حار فى آآخر الثانية يابس فى أولها أو هو فى الأولى يسهل الأخلاط الثلاثة
ويستخرج اللزوجات من أقاصى البدن ويئقى الدماغ من الصداع العتيق والشقيقة وأوجاع
الجنين والوركين خنصوصا المطبوخ فى أربعة أمثاله من الزيت حتى يذهب نصفه ويذهب

14 البواسير وأوجاع الظهر وإن طبخ بالخل حتى يتقوم أزال المكة والجرب والكلف والئمش
وأدمل القروح العتيقة ومنعم سقوط الشعر وطوله وسوده طلاء وهو يكرب ويمخص ويجلب
الغئيان ويصلحه تنقيته من عوده وفركه بالادهان وجعل الانِون والهندى معه وشربته إلى
ثلاث مركبًا وضعفها مفرذ) وإلى عشرة مطبوخا وبدله مثله تربد ومثل نصفه اصفر ومثل ربعه
زهر بنفسج",799,0.8677,yes,1,النص يصف خصائص نبات السنا (السنا مكي) والعشرق من حيث الأوراق والزهر والبذور، وهي كائنات نباتية معروفة في الطب القديم.,No
960,247,سنبل,,"يطلق على كل حمل رفيع قشره وهنا على الناردين وهو إما هندى إلى السواد
طيب الرائحة ناعم الملمس صلب الاصول يجلب من الدكن واعمالها ويغش بأن يرش ما نقع
فيه الائمد عتيقه أو على نبات يشبهه فيحكيه بذلك ويعرف المغشوش بقبفه وعفوصته إذ
ليس النبل كذلك ويدرك فى الخريف وتبقى قوته ثلاث سنين وهو حار يابس فى الثانية
عطرى يقع فى الترياق وهو فى تجفيف القروح الائلة وقطع الرطوبات أعظم من الشويشينى
وإذا استعمل مع الإفسنتين والصندل لم يشعر صاحبه بشبع من شدة تقويته المعدة ويظهر
اللون ويفتح السدد ويزيل اليرقان والاحساد وبرد المعدة والكبد ويسقط البواسير ويفتت
الحصى ويدر الفضلات شربا وإذا طلى قطع العرق وطيب رائحة البدن ويزيل الصنان
والرائحة الكريهة حيث كانت خصوصا بالخل وإذا سقى ماء الكزيرة واكتحل به ازال حمرة
العين مجرب وأنبت الشعر فى الأجفان وأحد البصر ومع العفص يقطع الدمعة مجرب وإن
احتمل فرازيج نقى وأدر' الدم وعجل بالحمل وإن جعل ذرورا أدمل الجراح والحبشة تستعمله
فى سائر أمراضها وإن طبخ بالخمر حتى يتقوم وطلى به الشعر سوده وطوله ويخل الأورام
وأوجاع الصدر والطحال والسعال شربا وهو يضر الكلى وتصلحه الكثيرا وشربته إلى درهم
وبدله مثله إذخر أو مثله سليخة وربعه دارصيى وقد يطرح منه رطل فى خمة عشر رطلا
من العصير ويطبخ حتى يتنصف ثم يترك فى الشمس ثلائة أسابيع ويسمى شرابه شراب
البل فإنه عظيم النفع فى كل ما ذكر للنبل وأجل مقدارا منه وغلط من خخصه بالرومى
وأما الرومى فهو الاقليطى وهو نبت يشبه الهندى فى رائحته وأفعاله لكنه أضعف وسنبل
الجبل هو المشهور يستبل الأسد وهو المر",1349,0.8677,yes,1,النص يصف نبات السنبل (الناردين) وهو عشب عطري معمر تُستخدم جذوره وأجزاؤه في الطب القديم.,No
961,247,ستكسيوه,,"يسمى به البتان ويطلق على نيت له حب كله مقل اليهود فى الحجرية
لكنه اصغر وليس فيه تشطيب يجلب من جبال فارس حار يايس فى آآخر الثالشة إذا سحق
بخل أو شراد وطلى ازال البهق والبرص وساتر الآثار طلاء وقيل إنه لا يستعمل من داخل",216,0.8677,yes,1,"النص يصف المادة صراحة بأنها ""نبت له حب"" ويحدد موطنها في جبال فارس وخصائص بذورها واستخداماتها العلاجية، مما يؤكد أنها كائن نباتي.",No
962,247,سندروس,,"ثلاثة أنواع أصفر يضرب باطنه إلى الحمرة رزين براق ومنه ازرق هش
وأسود خفيف صلب واجوده الأول ويجلب إلينا من نواحى أرمينية ولا نعلم أصله فيقال إنه
صمغ شجرة هناك وقيل إنه معدن يتولد فى طباق الأرض وهذا هو الأشبه ويسمى الصابى
والجيد منه يلقط التبن كالهريا والفرق بينهما أن الستدروس يلقط القش من غير حك فى
صوف ونحوه بخلاف الكهريا والسندروس من الادوية الجليلة القدر تبقى قوته إلى عشرين
منة وهو حار فى آخخر الثانية يابس فى اول الثالثة يجفف نزلات الدماغ ويذهب الربو وعسر
النفس وأوجاع الصدر والمعدة والكبد والطحال والاأعصاب المترخية ويدر الفضلات

""4 خصوصا الحيض ويحيس الدم كيف كان والإسهال شربا وييكن أوجاع الزسنان وقروح
اللئة ويحفظ ما آل إلى السقوط وإن غلى فى زيت وقطر فى الاذن سكن أوجاعها وآأرال
الصمم ويقع فى الاكحال فيزيل البياض والقرحة واللاق عن تجربة ويزيل الفضول البلغمية
والديدان والربو والنافض وإن نشر على الجراح األحمها وإن تبخر به مع السكر قطع الزكام
والنزلة فى وقته وكذا البواسير ويضعفها أكلا وإن غلى بدهن اللوز حتى يغلظ وطلى به
الشقاق أى موضع كان أذهبه عن تجربة وإن سحق بالسكر والكبريت وعجن بالقطران وطلى
على القوابى أزالها مجرب والمصارعون يشربونه لحفظ قواهم وأعصابهم ومن أفرط به
السمن فلازمه بالسكنجبين هزل حتى لم يبق من شحمه شئ ودهئه يسمى دهن الصوابى
وهو المستعمل فى دهن الاخشاب والفوف وأمثال ذلك وهو يجلو الاثار جميعا ويلصق
الجراح ويصلح أورام المقعدة والنواصير الغائرة والجرب العتيق وصنعته أن يسحق
السندروس ناعما ويغمر بالزيت على نار لينة قدر أسبوعين فى موضعم لا نشم رائحته الحامل
فإنه يقط الاجنة وربما قتل وهو يضر الكلى ويصلحه الصمغ العربى وشربته درهم مثله
وصنئف كهربا وربعه شادنه",1485,0.8702,yes,1,السندروس هو راتنج صمغي نباتي يستخرج من شجرة العرعر المفصلي، وقد أشار النص إلى كونه صمغ شجرة وهو ما يتوافق مع الحقائق العلمية وقاعدة التصنيف السابعة.,No
963,248,سندبوطس,,"هو الشميعة وهو نبت كثير الاوراق منه ما قضبانه كالكزيرة يزهر أحمر
صغير وما يطول تضيبه نحو ذراعين وله أوراق مشرفة فى رءوس قضباله أكر مستديرة داخخلها
كبزر السلق ومنه نوع مربع القفبان يطول نحو شبر بورق كالبلوط وطعم الكل إلى مرارة
وقبض ورائحته ثقيله وأجوده الارل ‎٠‏ والثانى يسمى توت الثعلب والكل بارد فى الثانية
يابس فى الثالنة قابض يجفف القروح والأورام ويدمل الجراح طلاء ويقع فى الحقن فينفع
من السحج وفروح المعى",408,0.8702,yes,1,"النص يصف صراحةً ""نبت"" له أوراق وأزهار وبذور وسيقان، ويذكر أسماء بديلة لنباتات مثل ""الشميعة"" و""توت الثعلب"".",No
984,250,سورنجان,,"نبت يقدم غالب النباتات آخر الشتاء آثر الثلوج فى الجسبال والروابى وأولاد
الشام تأخذه فتشويه وتأكله ريسمونه الابزار وهو يطول إلى شبسر ويزهر أبيض وأصفر
وأصوله كأنها البصل الصغير إلى استدارة ولين قد حشيت رطوية وعليها قشر أحمر وأجوده
الابيض الطيب الرائحة وغهيره من الاحمر والاسود سم قاتل ويغش باللعبة والفرق بينهما
قشر كالبصل عليه ويدركه بشمس الثور وتبقى قوته ثلاث سنين وهو حار فى وسط الثالثة
يابس فى آآخر الشانية أو فى آخخر الثالئة . وأغرب ما قيل إنه يارد يقطع البلغم بسائر أنواعه
خصوصا من الوركين والمفاصل وبالصبر يزيل عرق النسا مجرب ومع الزنجبيل والفلفل يهيج
الباه جدا إذا نقع فى اللبن الحليب ويولد المنى شربا وإن عجن بالزعفران والبيض ولطخ
سكن وجع العظم وحلل الاورام مجرب ويفتح السدد ويزيل اليرفان والطحال ويجذب من
أعماق البدن وهو ردئ للمعدة والكبد يمخص وتصلحه الكثيرا واللسكر وشربته درهم وبدله
مثله متعجلة",804,0.866,yes,1,النص يصف كائناً عشبياً له أزهار وأصول تشبه البصل وينبت في الجبال، وهو المعروف علمياً باسم اللحلاح (Colchicum).,No
988,252,سيسارون,,"ذكره ديقوريدس بوصف قال بعضهم ينطبق على القلقاس وقيل هو
الشونيز والصحيح أنه مجهول وقرر أنه حار يابس فى الثالشة وأن المستعمل منه أصله يؤكل
مطبوخا فيمن يحرك الشاهية مطلقا ويمنع ضعف المعدة والاعضاء الباطنة",201,0.8746,yes,1,السيسارون هو نبات السيساروم أو الجزر الأبيض، ويصف النص أصله (جذره) الذي يؤكل مطبوخاً ويقارنه بنباتات أخرى كالقلقاس والشونيز.,No
989,252,سيسبان,,"منه بستانى يتنبت وبرى ينبت ويطول نحو قامتين وتعرض أوراقه وتدق
بحسب الظلال الوارفة والامكنة الندية وعلى كل حال فزهره أصفر تضر وخشبه متخلخل
وثمره مر فى عناقيد يقارب حجم الحلية بين سواد وصفرة ويعبر عنه بحب الفقد

”و والبنجتكشت وفى غالب المفردات ياليتكشت فلا وجه لتغليظ ذلك وإن كان يطلق هذا الإسم
على غيره إذ لا مشاحة فى الاصطلاح وهذا النبات حار يابس فى الثانية أو معتدل فى حره
والبرد يحيس الإسهال المزمن ونفث الدم ويشد المعدة يعقوية عظيمة ودبغ شريا يزيل الطحال
حتى ضمادا ويمنع السموم باللين وهو يصدع المحرور وتصلحه الكزبرة وشربته إلى درهمين
وبدله البازورد ومن خراصه أنه يمنع تولد البراغيث إذا فرش وأن التختم به فى خنصر
اليسرى قبل طلوع الشمس من يوم الاربعاء يورث القبول وقيل إن تعليقه يهل الولادة",692,0.8762,yes,1,"يصف النص كائناً نباتياً له أوراق وأزهار وثمار وأخشاب ويشار إليه صراحة بكونه ""نبات"".",No
994,253,وسيكران الحوت,سينبرم | سير | سيكران | سيمقور | سياه ذروان | سيمقه,"دهن يجلب إلى مصر من صعيدها الاعلى يعتصر هناك من بزر الفجل البرى
وسيأتى ما يذكر فيه من المنافع

حرف الشين »",106,0.8762,yes,1,المادة الموصوفة هي زيت (دهن) مستخلص من بذور نبات الفجل البري، وتعتبر الزيوت المستخلصة من النباتات كائناً نباتياً وفق القاعدة السابعة.,No
998,253,شاهترج,,"بالفارسية ملك البقول ويسمى كزبرة الحمار منه عريض الاوراق أصله وزهره
إلى البياض ودقيق إلى فرفيرية وكلاهما مر الطعم يحذو ويلدغ ونوع إلى سواد فيه ويدرك
هذا فى الربيع وأحسن ما أخذ فى الثور واهل مصر يمونه شاتراج » وهو حار فى الثانية
يابس فى آخرها عظيم النفع جايل المقدار يخرج الأخلاط الثلاثة مع مزيد الاستقصاء فى
السوداء فلذلك يبرئ الجرب والحكة والقوابى والابرية والاحتراقات واللهيب والحميات
العتيقة شربا مع الاصفر والتمر هندى والشيرج مجرب وطلاء مع الحناء ولو يابا ويفئح
سدد الكبد والطحال ويذهب اليرقان وما احترق من الفضلات وأهل مصر تشربه برب
الخرنوب ولا بأس بذلك إلا أنه بالسكنجبين أولى والتكحل بعصارته ينقى العين ويحدر منها
الدموع ومتى عصر أسهل أو قطر امتنع إسهاله لمفارقة جوهره الحار المفتح لا لانه بارد كما
قيل لمخالفة القواعد وهو يضر الرئة وتصلحه الهندبا والشربة من مائة إلى خمين وجرمه
إلى خمة مطبوخا مع غيره ومفردا إلى سبعة وبدله نصفه سنا وثلثه اصفر",850,0.8762,yes,1,الشاهترج هو نبات عشبي حولي (يُعرف علمياً بالفوماريا) وصفه النص بخصائصه النباتية كالأوراق والأزهار وموسم النمو في الربيع.,No
999,253,شاه صينى,,"نبت يطول نحو ذراع يكون بجبال ملعقة وتناصر له زهر أحمر وأصوله
تقارب الجزر إلا انها رخوة تعصر بشمس الجوزاء وتقرص صغارا وتخستم بعلامة الملك
واجوده الذهبى الرزين الطيب الرائحة وهو بارد فى الثانية يابس فى الاولى أو معتدل يحبس
الدم ذرورا وشربا والصداع الحار طلاء وتراقى البخار إلى الدماغ وضعف الممدة ويحبس

""6 الفققوق فى مياديها أكلا بالعل ويطلى على الاورام فيحللها وقيل إن ورقه إذا لصق منم
الصداع رالرمد وفجر الدبيلات ولكن لم يجلب إلينا غير العصارة",443,0.8661,yes,1,"النص يبدأ بتعريف المادة بأنها ""نبت"" ويصف طوله وزهره الأحمر وجذوره ومكان نموه، مما يؤكد أنه كائن نباتي.",No
1000,254,بماة سغرم,,"سلطان الرياحين وهو الاخضر الضارب إلى الصفرة الدقسيق الورق ويعرف
بالريحان المطلق يغرس فى البيوت إذا رش عليه الماء اشتدت رائحته وهو حار فى الاولى أو
الثانية أو يارد يابس فى الاولى أو معتدل يحلل الاورام حيث كانت ويذهب الخفقان وضعف
المعدة والرياح الغليظة شربا وأمراض اللثة كالقلاع مضغا وبزره يقاوم السموم ويعدل سائر
الامزجة بالخاصية وإذا لصى على العين جذب ما فيها من الفساد وعصارته بالسكر تذهب
أوجاع الصدر والربو والسعال وهو يصدع وييجلب الزكام ويصلحه اللينوفر وشربته عشرة
ومن بزره اثنان",482,0.8661,yes,1,"المادة الموصوفة هي ""الريحان"" (Ocimum basilicum)، حيث ذكر النص أنه يغرس في البيوت وله ورق وبذر وعصارة، واسمه ""بماة سغرم"" هو تعريب للاسم الفارسي ""شاهسفرم"".",No
1001,254,شاة بلوط,,"يسمى فى مصر بالقسطل ومعناه ملك الأرض وهو أنثى البلوط يتبت بجزيرة
قبرص والبندقية ويرتفع فوق قامتين كشير الفروع مشرف الورق فيه شوك ما وحمله إلى
تفرطح كأنما قسم نصفين وفشره طبقتان داخل الاولى كالصوف ولذلك يسمى أبو فروة وتحت
هذا فشر رقيق ينقشر عن حبة إمفنجية تقسم نصفين . لدن حلو يدرك بشمس الجوزاء ولا
يفيم أكثر من ستة أشهر ثم يتأكل ويسود وهو حار فى الاولى أو نعتدل بارد فى الثانية يابس
فيها أو هو رطب ليس فى القلويات أكثر تسمينا منه يصلح شحم الكلى وقروح المعدة ويغذى
غذاء جيدًا وإن أكل مشويا بالكر وأخذت فوقه الاشربة المنفذة هيج تهبيجا عظيما وقرى
البدن وغزر الماء وقيل إن أكله يجلب الطاعون وإدمانه يهيج الباه ويولد الجذام وإن أكل
فينبغى أن يكون بالسكر ودهن الفستق ويصلحه مطلقا السكتجبين وجفته يحيس الإسهال
لكن يوقع فى الأمراض الرديئنة وقدر ما يؤكل منه عشرة دراهم والنصارى تقول إن شرب
ورقه رطبا يمنم الشيب وإذا خضب به الشعر حنه وبعضهم يرى أن أكله يورث فى الوجه
حمرة لا تزول",869,0.8661,yes,1,"النص يصف شجرة القسطل المعروفة بـ ""أبو فروة"" وثمارها، وهي كائن نباتي من فصيلة الزانية.",No
1003,254,شاظل,,"قطع بين سواد' وحمرة لينة الملمس كأنها الكمأة لولا مرارتها تهلب من الهند
حارة يابسة فى الثانية تنفع من الفالج واللقوة والنسا وأوجاع الظهر والبلغم الغليظ وكذا
الفضول المحترقة وهو يصدع وتصلحه الكمثئرى وشربته إلى عشرة مثاقيل

""00",225,0.8637,yes,1,المادة توصف بأنها قطع تشبه الكمأة وتجلب من الهند، مما يشير إلى أنها جذور نباتية أو نوع من الفطريات.,No
1007,255,شاه يبروح,شاهلوك | شاهدانج | شاه بابك | شأه برقان | شبت,"بكر المعجمة وفتح الموحدة وتشديد المثناة الفوقية نبت كالرزايانج إلا أن زهره
أبييض واصفر وبزره أشد حدة وحرافة الأرض تقلب كلا منهما إلى الآخر كما شاهدناه
ويدرك بشمس الببلة وتبقى قوته عشر سنين ‎٠‏ وهو حار فى الثالثة يابس فيها أو الأولى يقم
فى نحو الترياق من الادوية الكبيرة وينفع من كل مرض بلغمى كالفالج واللقوة والفواق
وضعف المعدة والكبد والطحال والربو والحصى ويدر الفضلات سيما الطمث واللبن ويفتح
الدد ويزيل الفولنج والمغص واليرقان ويهضم ويمنع فساد الاطعمة شربا والموم القتالة
بالعسل وبه تطيخ الحيات للأقراص وغيرها رهو اعون على القئ من كل شئ مع العسل
ورماده مع رماد الزجاج مجرب فى تفتيت الحخصى وعسر البول ووحده بالعسل لامراض
المقعدة كالواسير وقروح الذكر شربا وطلاء ويقال إنه من المخصوصين بدواء آلات التناسل
حتى إن الجلوس فى طبيخه ينقى الأرحام من كل مرض وعصارته تحل أمراض الاذن الكائئة
عن السوداء قطورا وهى مع بزره ولو بلا حرق دواء قالع لنحو البواسير وزيته المطبوخ فيه
يحل الإعياء وكل وجع بارد كالخدر والفالج من خواصه أن تكليل الرأس منه يمنع
أمراضه ويورث القسبول مأثور عن الحكماء وهو يظلم البصر ويحرق الماء ويغشى وقيل يضر
الكلى ويصلحه ماء الخصرم أو الليمون والعسل وزعموا أنه إذا مزج بالعسل ولطخ على
المقعدة أسهل ويقع فى الحقن والشربة منه ثلاثة ومن أصله سبعة ويدله الرازيانج",1169,0.8637,yes,1,"النص يصف المادة صراحة بأنها ""نبت"" يشبه الرازيانج (الشمر) ويفصل في وصف أزهاره وبذوره، كما أن أحد أسمائه المرادفة المذكورة هو ""الشبت"" وهو نبات معروف.",No
